brand_name,brand_type,longitude_list,latitude_list,grid_id_list
伊莎,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"[117.0774416928621, 117.1419836323362, 117.0571656446661, 117.1297696751032, 116.993691568117, 117.0828792213028]","[36.71495202636436, 36.73047842314577, 36.68513874468755, 36.7324255129389, 36.66015614871963, 36.65244533359067]","[94, 105, 60, 104, 38, 25]"
丫妞青花椒炒鸡,餐饮服务;餐饮相关场所;餐饮相关,"[116.9807182767036, 117.0483502051555, 117.1041941677841, 116.9739043876805, 117.079116133082, 117.0797615458937, 116.9841690262998, 117.0993122014957, 116.9739845569944, 117.0205528324433, 117.0494256412415, 116.9553345598604, 117.1471326407074, 116.9785824007286, 117.1308383214673, 117.0423919962014, 117.0602789538977, 117.1282140447806, 117.1225476383156, 117.0048581121764, 117.0650728589287, 116.9085462958998, 116.9484303166478, 117.1113151846688, 117.1358606930928, 117.1559215320336, 117.1040862271117, 116.9650002729401, 117.1398667225888]","[36.67393394324985, 36.67166348062304, 36.67566415787169, 36.64349649883525, 36.64839067791855, 36.68108221930946, 36.69570390806777, 36.68593275925984, 36.71115908594114, 36.65683069728657, 36.67539412897427, 36.67386980188079, 36.65372379017064, 36.62860366894185, 36.65108350358629, 36.68539096574429, 36.67786465783323, 36.73097036252044, 36.69283294334798, 36.68591022642148, 36.69107800615964, 36.68766120360469, 36.67573675601366, 36.68268035364096, 36.64361237120026, 36.64644894172294, 36.70106706368427, 36.65392112877218, 36.70190653020576]","[37, 41, 63, 19, 25, 61, 74, 62, 73, 22, 60, 35, 29, 10, 28, 59, 60, 104, 64, 57, 61, 52, 54, 63, 28, 30, 81, 19, 83]"
青岛鲜啤屋,购物服务;专卖店;烟酒专卖店,"[117.2177320947888, 117.0624541382177, 117.1474650932493, 117.2230022850532]","[36.7019403106152, 36.73745925477305, 36.72426583155167, 36.72803282100245]","[85, 102, 98, 100]"
友好一家民宿,住宿服务;住宿服务相关;住宿服务相关,"[117.0578653266916, 117.0570382721598, 117.0571729236957, 117.0549758165732, 117.0578653266916, 117.0779843021704, 117.0552548014217, 117.0578653266916, 117.0650214750336, 117.0552850295899, 117.0563339496211]","[36.68149995040907, 36.68245263157394, 36.6825523588637, 36.68014638955947, 36.68149995040907, 36.68591325087162, 36.68265535864608, 36.68149995040907, 36.68665386482416, 36.67998498270521, 36.68332919269365]","[60, 60, 60, 60, 60, 61, 60, 60, 60, 60, 60]"
三阳机车,摩托车服务;摩托车销售;摩托车销售,"[117.080228334048, 117.068961420836, 116.962776457998, 117.0019904388798, 116.9999276420724, 117.1477239014708, 117.0633149643393, 117.0472567060965, 116.9617149078812, 117.110304862249]","[36.66055966645024, 36.74122500896007, 36.6128053467737, 36.60639160046684, 36.69329646919702, 36.65122733173426, 36.70521419193128, 36.70433296919019, 36.71846223647246, 36.68193405293116]","[42, 103, 2, 4, 57, 29, 78, 78, 89, 63]"
老牛皮皮革护理,生活服务;生活服务场所;生活服务场所,"[117.021514227896, 117.0221096893793, 117.009709143324, 116.9626136396267, 117.0566278494466]","[36.61062134330192, 36.65629974240188, 36.62578130732607, 36.67140579323174, 36.69511927209463]","[5, 22, 11, 36, 78]"
佳通轮胎,汽车服务;汽车配件销售;汽车配件销售,"[117.2230538815457, 116.9508283915477, 116.9289691743193, 117.0294872115432, 116.9257565076017, 116.9453096524198, 117.0362084096815]","[36.7230091549685, 36.61010754793623, 36.69502775436126, 36.70960980093175, 36.67717948389679, 36.69258592715153, 36.71434629648582]","[100, 1, 71, 77, 53, 54, 92]"
鱼你在一起,餐饮服务;餐饮相关场所;餐饮相关,"[117.1391356079378, 117.1170616421424, 116.9031007422294, 117.1042030985527, 117.1264024416604, 117.0554669362491, 116.9757480866547]","[36.65870837685126, 36.68058574849157, 36.67421199931145, 36.66760115759364, 36.71898084920869, 36.70280122649798, 36.61286911029468]","[46, 63, 32, 44, 97, 78, 3]"
7天优品酒店,住宿服务;宾馆酒店;宾馆酒店,"[117.0239821301903, 116.9490909132536, 116.970764325268, 116.8898536086394, 117.0409302685019, 116.9698734663475, 117.000606737016, 117.0162683461109, 117.1276847991653, 117.055770739649, 117.0669553657029]","[36.68438529200338, 36.65009600007534, 36.66154054098133, 36.65399667850904, 36.68957747940256, 36.70211061954817, 36.60374729732639, 36.6557953606192, 36.69325906792911, 36.68028600451279, 36.6709593930062]","[58, 18, 36, 15, 59, 73, 4, 22, 64, 60, 42]"
圆通快递,生活服务;物流速递;物流速递,"[116.9790889185827, 116.987438758793, 116.9274878001159, 117.0832333667531, 117.0749329351978, 116.9934592169665, 117.0450120944239]","[36.64963665868927, 36.70555671147534, 36.70288586138977, 36.69993161628867, 36.70113974366758, 36.67236434113411, 36.70828990254425]","[20, 74, 71, 80, 79, 38, 77]"
捷羚电动车,购物服务;专卖店;专营店,"[116.9604707788899, 117.2285953686913, 117.0262075631165, 116.9593395100327, 117.0068512685193, 116.9693334738984, 116.9543911761751, 117.0817622456695, 117.0988546191897, 116.9263652012507, 117.0633751762275, 117.009481324766, 116.9035630405225, 117.1466014484577, 116.9741459164864, 117.0666315728274, 116.942495850843, 116.9822496937704, 116.9345948423048, 116.9879698716766, 117.1151814681569, 117.1128386872171]","[36.71728824261686, 36.6839508489312, 36.71023888344935, 36.64033819390188, 36.6262285340228, 36.72183136524048, 36.63527350936963, 36.68896822787276, 36.70036346478956, 36.63979745180254, 36.73694638592745, 36.70366614321681, 36.68587355740073, 36.72623204127402, 36.70186960211979, 36.69210051219163, 36.69814918453505, 36.71902364443954, 36.70484256747017, 36.71072376540845, 36.68889572964979, 36.68444747489089]","[89, 68, 76, 19, 11, 89, 8, 61, 80, 17, 102, 75, 52, 98, 73, 61, 72, 90, 71, 74, 63, 63]"
便民早餐,餐饮服务;快餐厅;快餐厅,"[117.0672365532501, 117.0261610151616, 117.1387129428534, 116.9289590715163, 117.0978141091954, 116.9581173299754]","[36.69058978201509, 36.68147532311873, 36.65042073048541, 36.63169059344516, 36.68947411910664, 36.65614278587677]","[61, 58, 29, 7, 62, 19]"
小背篓,餐饮服务;中餐厅;中餐厅,"[117.2129273300964, 117.0909022125603, 116.983872574388, 116.9869481750534]","[36.67486755168314, 36.66278511713875, 36.6304068300108, 36.69405255690315]","[50, 43, 10, 74]"
吉祥超市,购物服务;便民商店/便利店;便民商店/便利店,"[117.134408079582, 116.9937224034644, 117.303193852554, 117.0464292621785]","[36.71883609398033, 36.60673259297168, 36.68395753907624, 36.69507651829264]","[97, 4, 70, 77]"
炉盖香酥鸡饼,餐饮服务;餐饮相关场所;餐饮相关,"[117.0404806611088, 117.1515598716926, 117.0059787712982, 116.9396990468891, 116.9066229539806, 117.1271456144838, 117.2256364945654, 117.110611335614, 117.0740297639364, 116.9705605507815, 116.8973464503438, 117.1904445017718, 116.9887326375913, 117.0668936457317, 117.041850071397, 117.0119936804344, 117.086296581949]","[36.70782081169419, 36.65559148978186, 36.66389156098938, 36.66323350849019, 36.64734003764662, 36.7157499134937, 36.69226179809122, 36.67886020579965, 36.65403784655523, 36.64892677788604, 36.68180133107781, 36.67111163368787, 36.68310905050332, 36.66958431391557, 36.69129239909755, 36.62422250757516, 36.69834560695693]","[77, 29, 38, 35, 16, 97, 67, 63, 25, 19, 51, 48, 56, 42, 59, 12, 80]"
菏泽原汁羊汤,餐饮服务;快餐厅;快餐厅,"[116.9285023212304, 117.0488542, 117.1988723327527, 117.0117182006014, 116.9579790576898, 117.0238327171311, 117.1264251049761, 116.9977853674187, 117.126652414451, 117.0357343523735]","[36.71308184311843, 36.67619070835649, 36.66674649378012, 36.69188108639393, 36.69057775958111, 36.68436370729198, 36.65264362054731, 36.67200035886872, 36.66944863539976, 36.71182604440743]","[87, 60, 49, 58, 55, 58, 28, 38, 45, 92]"
宏济堂,医疗保健服务;医药保健销售店;药房,"[117.0120108098205, 117.0246472524464, 117.03425692953, 117.1120977825892, 117.0219362638806, 117.1193635243757, 116.9956370022368, 116.995092830915, 116.9811097935286, 116.9789622433779, 117.0247027181143, 116.8860374649491]","[36.6578953715354, 36.65167069636018, 36.67359682209619, 36.68052532587188, 36.66611420945651, 36.65292714171733, 36.68754618960674, 36.66566548979193, 36.66322039117845, 36.67857526353011, 36.66328547224011, 36.66892322852616]","[39, 22, 40, 63, 39, 28, 57, 38, 37, 56, 39, 32]"
邳州炒货,餐饮服务;餐饮相关场所;餐饮相关,"[116.9942701617712, 116.9418861149058, 116.9523613806706, 116.8921144077621, 116.975840575288, 116.9758326984697, 116.8963144106892, 116.9824262495164, 116.9444240545414, 116.9503649530174]","[36.67694201708236, 36.6210784243255, 36.60746548962254, 36.62204313725934, 36.68619964551969, 36.68538718017477, 36.67861935708875, 36.70723076048585, 36.66886463271371, 36.61946222964568]","[57, 1, 1, 6, 56, 56, 51, 74, 35, 1]"
老中医化妆品,购物服务;个人用品/化妆品店;其它个人用品店,"[117.0313486907236, 117.3006155763191, 117.0259861448307, 117.0331708021948, 117.0559017795575, 117.038835034166, 116.9697786267877, 116.991703933812]","[36.65375112364718, 36.69124749325509, 36.71260793339999, 36.67370238552699, 36.68571338529113, 36.65636974202699, 36.65892991264669, 36.6450603580359]","[23, 70, 91, 40, 60, 23, 36, 20]"
塘鹅租售,生活服务;生活服务场所;生活服务场所,"[117.1034241448369, 117.1975735929394, 117.1262075412963, 117.2120200428653, 116.9057307764792]","[36.66678727927208, 36.68397584610366, 36.65554158471748, 36.68776247602143, 36.68607160154661]","[44, 66, 28, 67, 52]"
新大洲本田,摩托车服务;摩托车销售;摩托车销售,"[117.1391042272397, 117.0600535367513, 116.9604429055674, 117.0463963072405, 116.9280327654735, 116.989430715368]","[36.73120925517037, 36.69477532334818, 36.71709743894532, 36.66063707921172, 36.69154631865563, 36.67309817647401]","[105, 78, 89, 40, 53, 37]"
麦当劳甜品站,餐饮服务;冷饮店;冷饮店,"[116.9979994824263, 117.016720498727, 117.1898445226591, 116.9795839348715, 116.9963955178039]","[36.66264947150179, 36.65571112505505, 36.67143444278968, 36.6575533934976, 36.66231556921221]","[38, 22, 48, 37, 38]"
丝柏兰,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"[117.1166954187978, 117.0556724866752, 117.1170626425999, 117.0556434775981, 117.0485559222009, 116.9845475721826, 117.2226437572195, 117.1167204308893, 117.057182625086, 117.1495721488724]","[36.68036352871767, 36.70209334658147, 36.68058774822652, 36.70282292572009, 36.6950274127848, 36.63121831905961, 36.72231129979921, 36.68040452742183, 36.6849398434129, 36.71958559649487]","[63, 78, 63, 78, 78, 10, 100, 63, 60, 98]"
天禹物流,生活服务;物流速递;物流速递,"[116.9979260699342, 116.927137717862, 116.9400755276087, 116.9202824031084, 117.0029964474556, 117.1087239126017, 116.9380116422765, 116.9491558489735, 116.9143837750594, 117.0405799302632, 116.9479074626771, 117.0302286840684, 116.9941003293612, 116.9918073069672]","[36.70481720169814, 36.70185001386409, 36.6670164643442, 36.653272792188, 36.70105121970913, 36.67680113609072, 36.6750053929123, 36.66697556182317, 36.72675599266068, 36.72007464264114, 36.69938799162199, 36.7075892264214, 36.70884028893521, 36.68241611414484]","[75, 71, 35, 16, 75, 63, 34, 35, 86, 92, 72, 77, 75, 56]"
老兰州面馆,餐饮服务;快餐厅;快餐厅,"[117.2115557901387, 117.2188238960536, 117.150201795886, 116.945832910023, 116.9828287229041, 116.9776671140682, 116.9295069137146]","[36.70377976056154, 36.70145861777571, 36.69709821549708, 36.66573959351801, 36.65150338499311, 36.71113037691533, 36.68553696444425]","[85, 85, 83, 35, 20, 74, 53]"
旗鼓村米线,餐饮服务;中餐厅;特色/地方风味餐厅,"[117.114762367949, 117.2269480419298, 116.903988551974, 117.0390405102288, 117.1039791302548, 116.8862985061507, 117.1414611542083, 117.1519580090801, 117.1226125821865]","[36.64420685739177, 36.69148612812308, 36.67724481594622, 36.6549001723909, 36.66718030527246, 36.66847061736727, 36.65806354352984, 36.65163760163076, 36.68515886805499]","[27, 68, 52, 23, 44, 32, 46, 29, 64]"
雅马哈,摩托车服务;摩托车销售;摩托车销售,"[117.0029551697484, 116.9890464074286, 117.1477429331775, 117.0003169233613, 117.0133658449369, 116.973656747704, 116.9282003446915, 117.0069447288331, 116.9956246214716, 117.1407275078349]","[36.61614209938234, 36.67293644683573, 36.65122536619194, 36.69351914450463, 36.67816691880802, 36.65856610728563, 36.69180591452847, 36.64524598987643, 36.64679334424604, 36.69756470229235]","[4, 37, 29, 75, 58, 36, 53, 21, 21, 83]"
新鸭记衢州鸭头,餐饮服务;餐饮相关场所;餐饮相关,"[117.1978047428855, 117.291770082693, 117.1701841294924, 117.054993135242, 117.0746567849387, 117.1389153084467, 117.1237974568787, 117.1122555782335, 116.9545492624678, 117.1352381021934, 117.0975410555684, 117.2288273608598, 117.1482187004101, 116.9164135375116]","[36.68547624879011, 36.6822978782038, 36.67499611088937, 36.7030898175481, 36.65405832943402, 36.70203292237463, 36.68724895837397, 36.68293794179783, 36.67494204443309, 36.65007254289274, 36.69054937517519, 36.68452061893005, 36.72115118729752, 36.65192448224214]","[66, 69, 47, 78, 25, 83, 64, 63, 35, 28, 62, 68, 98, 16]"
婷美小屋,购物服务;专卖店;专营店,"[116.9610508014776, 116.9962601405353, 117.0335225604471, 116.9332869640303]","[36.65166098028751, 36.66203215612207, 36.67351564614452, 36.66201064454072]","[19, 38, 40, 34]"
乐来超市,购物服务;便民商店/便利店;便民商店/便利店,"[117.0152442352451, 117.2257344700592, 117.212627987231, 117.0422767033103, 117.0458767835491, 117.1439437125058]","[36.66759006576119, 36.70160690642943, 36.69313874482176, 36.71738871672757, 36.71393250315789, 36.73025384933442]","[39, 85, 67, 92, 92, 105]"
鲁味大包,餐饮服务;餐饮相关场所;餐饮相关,[116.9914769067832],[36.6273025753823],[10]
懿百岁小笼包,餐饮服务;中餐厅;中餐厅,"[117.0068898931711, 116.9313529958747, 116.9499695646981, 117.2957615420213, 117.0638781403772, 116.8876644355636, 116.9990518804317]","[36.70798006698688, 36.65209878363335, 36.60785479660035, 36.6829030342566, 36.73652701929333, 36.62170615469748, 36.65387661504728]","[75, 17, 1, 69, 102, 6, 21]"
淮南牛肉汤,餐饮服务;餐饮相关场所;餐饮相关,"[116.890898450264, 117.0821521297036, 116.9762084243934, 116.9423013144344, 117.1768504412673, 117.0229783273628, 116.9933097287246, 116.9589370392667, 116.9512851018903, 116.9858764032474, 117.0773925703693, 116.9518249502908, 116.9499308265954, 117.1013751744153, 117.1797094086326, 116.9208361390749, 116.9887395764629, 116.9907516223844, 117.1394945979701, 116.9092012746904, 117.0527725068248, 116.9558815729506, 117.0014513739676, 116.9787345461886, 116.9942433751469, 117.1438491436978, 116.9949507394033, 117.0010553950344, 116.8908080565162, 116.9538888786986, 117.0774717981557, 116.9570041554652, 116.9423607936983, 117.0628641391748, 117.0501563036598, 116.9380554609315, 116.9862557610133, 117.0711132445606, 117.0005565487009, 116.9051395096061, 117.0078682529415, 117.1162164528054, 116.98654564246, 116.9940946650183, 117.0309029074923, 117.0019493460235, 116.917952600599, 117.1263046101905]","[36.65305350490937, 36.66015096360237, 36.63755435645501, 36.66271174893986, 36.69001103604229, 36.66450036506107, 36.66468953645204, 36.612785334431, 36.64413658022002, 36.70678765426037, 36.66458990571725, 36.69237756664136, 36.69807530304386, 36.69272617693364, 36.64678489178498, 36.67355874294884, 36.68338585554106, 36.69397203707489, 36.6633870910136, 36.68939373356648, 36.71663182740431, 36.69215798114053, 36.67234599435432, 36.71153396953199, 36.67608163515563, 36.646820326452, 36.66309450333487, 36.69634810217991, 36.64764574653658, 36.71808815257147, 36.71367983200489, 36.67689080193005, 36.70245769961336, 36.73827117337417, 36.66875388962141, 36.6938744507718, 36.69780626459517, 36.66579324478532, 36.67868376425128, 36.67592120340202, 36.66768958220384, 36.68599453132689, 36.68760086345883, 36.67036363961468, 36.71009391477852, 36.66226969786783, 36.64504915955977, 36.65583453088568]","[15, 42, 10, 35, 65, 39, 38, 2, 18, 74, 42, 54, 72, 63, 31, 33, 56, 74, 46, 52, 93, 54, 38, 90, 57, 29, 38, 75, 15, 88, 94, 54, 72, 102, 41, 71, 74, 42, 57, 52, 38, 63, 56, 38, 77, 38, 16, 28]"
老北京炸酱面,餐饮服务;中餐厅;北京菜,"[116.9637668193445, 117.1916694331243, 117.0564992736414, 116.978110218681, 117.0615514190291, 116.9119503575152, 116.9964362960292, 117.007469950345, 117.0932213644589, 117.0418750344846]","[36.68366308008576, 36.67083280910872, 36.68555952726373, 36.67531581086511, 36.68314257303349, 36.72777019750618, 36.66270620528457, 36.66772574584812, 36.71945721217534, 36.65593130780511]","[55, 49, 60, 37, 60, 86, 38, 38, 95, 23]"
科美科技美肤中心,生活服务;美容美发店;美容美发店,"[117.0084207912706, 117.0252250498872, 117.0415791869342, 116.9770414707493, 116.9948281635203]","[36.61534617612458, 36.65132936374502, 36.65425096650464, 36.63259185626998, 36.66408826776613]","[4, 22, 23, 10, 38]"
笨鸡小跑·临沂炒鸡,餐饮服务;中餐厅;中餐厅,"[117.0663165567508, 117.0008815130587, 117.0289999035784, 117.1021201780537]","[36.67165069922356, 36.67533186792097, 36.70198495096734, 36.65773724263792]","[42, 38, 76, 44]"
龙大冷鲜肉,购物服务;综合市场;农副产品市场,"[116.9410125001075, 116.9953935799862, 116.9555474334561, 117.0611863357041, 117.1070883452673, 117.0037934259822, 117.0415968965154, 117.0096751, 116.9471762923381, 117.0004821406193, 116.8917009156046, 116.936730896584, 116.9641146834998, 117.0568582667561, 117.0439575231138, 117.0394705172804, 117.076294518481, 117.0357213455226, 116.937960704522, 117.0979121010047, 116.9551804248399, 117.2988958128834, 116.9672892296245, 116.930900710072, 116.9861074304222, 117.1122015258068, 117.0751210736061, 117.0904251179809, 117.0221296360736, 117.1373536306919, 116.9478664593438, 117.0583517939002, 116.9756917724907, 117.2985151540258, 116.987863661507, 117.0062399202114]","[36.65089548590073, 36.70079451116363, 36.6680199025628, 36.69109206236904, 36.70395488990308, 36.68839486457295, 36.70000439799923, 36.62752138971381, 36.70466121385029, 36.69409027961316, 36.64650361733456, 36.68744991817093, 36.64536167489953, 36.69513290037206, 36.71584917668923, 36.6947264388164, 36.71320595146008, 36.72103108769785, 36.67576601317484, 36.68933423116737, 36.63457200961168, 36.69188207095195, 36.63555588841257, 36.64672272802255, 36.6975718632711, 36.69184028254745, 36.67144230969603, 36.65757833286958, 36.65607282596536, 36.69709761077988, 36.67324655056493, 36.68446534983416, 36.68103132605401, 36.68844789789504, 36.6361013959439, 36.65261165750908]","[18, 75, 35, 60, 81, 57, 77, 11, 72, 75, 15, 53, 19, 78, 92, 77, 94, 92, 53, 62, 8, 70, 9, 17, 74, 63, 42, 43, 22, 83, 35, 60, 56, 69, 10, 21]"
